movie_title,title_year,region,budget,gross
While the City Sleeps,1956,USA,975000000.0,1377606653.452888
Spirits of the Dead,1968,France,20000000.0,142177339.07497036
LA 92,2017,USA,21000000.0,14614666.512698924
Funeral Parade of Roses,1969,Japan,56000000.0,33624595.12630719
The Last Laugh,2019,USA,796000000.0,758874840.8902122
Father and Daughter,2000,United Kingdom,32000000.0,21634876.93500238
The White Crow,2018,United Kingdom,39000000.0,77333048.43884897
Maborosi,1995,Japan,2000000.0,6327881.697189178
Delirious,2006,USA,18000000.0,5546827.0
Samurai II: Duel at Ichijoji Temple,1955,Japan,44000000.0,377141009.6653458
2 Hearts,2020,USA,188000000.0,76344647.6541653
I Am All Girls,2021,South Africa,47000000.0,227487404.37749094
The Hot Rock,1972,USA,77000000.0,2468216.7921277923
Marjorie Prime,2017,USA,16000000.0,52409061.32956351
The White Sheik,1952,Italy,23000000.0,9053845.443555908
Osman Pazarlama,2016,Turkey,78000000.0,151015216.57781827
Across 110th Street,1972,USA,20000000.0,39636178.4135508
Japanese Story,2003,Australia,5740000.0,4098613.0
Jungleland,2019,United Kingdom,32000000.0,64060632.32673803
And Life Goes On,1992,Iran,41000000.0,30933465.041353315
Barabbas,1961,Italy,36000000.0,34036138.09724948
Phoenix Forgotten,2017,USA,2800000.0,3600000.0
Only the Animals,2019,France,5000000.0,878668.0
One from the Heart,1981,USA,26000000.0,636796.0
The Quatermass Xperiment,1955,United Kingdom,49000000.0,24077682.161118485
Uncertainty,2008,USA,9000000.0,7457769.8956995495
The Story of O,1975,France,61000000.0,247118767.30838937
The Cellar,2022,Ireland,876000000.0,569565968.0431293
The Great Santini,1979,USA,28000000.0,37547707.91849068
Highway,2002,USA,24000000.0,3709221.585008076
Series 7: The Contenders,2001,USA,25000000.0,22847983.12978839
The Ruthless,2019,Italy,45000000.0,63750724.44077596
How to Murder Your Wife,1965,USA,36000000.0,45273547.46727815
Murder!,1930,United Kingdom,40000000.0,217995725.8816784
Colorful,2010,Japan,6000000.0,8753908.28034889
Somers Town,2008,United Kingdom,2000000.0,8009366.360331267
Harbinger Down,2015,USA,2000000.0,19784762.810565546
Take Off,2017,India,33000000.0,49344008.79658913
African Cats,2011,USA,5000000.0,30857747.0
100 Meters,2016,Spain,21000000.0,88149177.1973193
Darbar,2020,India,40000000.0,63290432.04577644
Who You Think I Am,2019,France,8000000.0,5037264.6533786785
My Masterpiece,2018,Argentina,997000000.0,410291972.31197923
Head,1968,USA,775000000.0,3086333635.5175953
Inhale,2010,USA,10000000.0,55089.0
The Unsaid,2001,Canada,35000000.0,15019116.680088544
Judwaa,1997,India,91000000.0,107018447.30247127
Levity,2003,USA,7500000.0,723000.0
Hostile,2017,France,9000000.0,1607752.359213094
A Countess from Hong Kong,1967,United Kingdom,3500000.0,2000000.0
Killing Bono,2011,United Kingdom,2000000.0,3775049.700573393
Sleep Dealer,2008,Mexico,2500000.0,107559.0
The Trials of Cate McCall,2013,USA,7000000.0,249601.0
Nothing Left to Do but Cry,1984,Italy,13000000.0,12764559.788822297
Rollercoaster,1977,USA,5000000.0,646860.5609457928
The Big Gundown,1967,Italy,10000000.0,16841979.476621296
The Concorde... Airport '79,1979,USA,14000000.0,13015688.0
Attack of the Unknown,2020,USA,4000000.0,6157145.700181622
Chekka Chivantha Vaanam,2018,India,4000000.0,119200.12650317347
Warlock,1959,USA,85000000.0,286513765.48314464
Godzilla 1985,1985,Japan,700000.0,4116395.0
I Hired a Contract Killer,1990,Finland,14000000.0,51142855.53952208
The Other,1972,USA,85000000.0,93205937.26863691
Action Replayy,2010,India,10000000.0,5000000.0
Let It Ride,1989,USA,45000000.0,168654066.8069846
Gemma Bovery,2014,France,9700000.0,154701.0
What Would You Do?,1991,USA,3000000.0,1709437.00107021
Where the Heart Is,1997,United Kingdom,15000000.0,33771174.0
Movin' On,1974,USA,52000000.0,170069295.3579563
The Palace,2008,United Kingdom,939000000.0,926215773.1410408
Attack of the Killer Tomatoes,1990,USA,5000000.0,9618791.513446115
C,2011,Japan,53000000.0,116784206.84898323
Almost Home,1993,USA,4000000.0,9040120.077051291
Hellevator,2015,USA,33000000.0,16910001.96339335
Fifteen,1990,Canada,91000000.0,119466632.579151
Stalk,2019,France,3000000.0,13647127.629137281
Romantic Getaway,2023,United Kingdom,39000000.0,2431444.517177584
The Vineyard,2013,USA,786000000.0,306425879.14356184
Storytellers,2013,USA,48000000.0,43698189.649917796
Urey Jai Bok Pokkhi,2005,Bangladesh,612000000.0,1010664396.1364149
In Case of Emergency,2007,USA,65000000.0,115118965.08391902
Arjuna,2001,Japan,48000000.0,2619666.9369138055
George Washington,1984,USA,42000.0,241816.0
Frankie,2013,United Kingdom,841000000.0,764263862.4124355
The Green Man,1990,United Kingdom,29000000.0,5826513.036641441
Chimney,2013,Iran,37000000.0,171882292.04233897
Lingo,2002,USA,40000000.0,15027360.861860974
The Veil,1958,USA,25000000.0,17727481.46558552
Marmalade Boy,1994,Japan,24000000.0,76739701.76857813
Walk the Talk,2010,Sweden,13000000.0,103903813.65326932
About a Girl,2007,Canada,33000000.0,124697079.8344689
Dark Hole,2021,South Korea,23000000.0,43295252.24820407
Phyllis,1975,USA,171000000.0,1554979214.5124893
The Lost Village,2016,Japan,34000000.0,12230231.996520152
The Invaders,1995,USA,34000000.0,8896566.011414403
Frozen Heart,2012,Iran,16000000.0,119706980.71317127
The Body Collector,2016,Netherlands,168000000.0,143832114.13990203
Temptation Island,2001,USA,26000000.0,89453608.93218155
Laetitia,2019,France,31000000.0,11039163.730650328
Faceless Murderer,1995,Sweden,6000000.0,3588371.6446101703
Brief History of Disbelief,2004,United Kingdom,29000000.0,280720239.3258091
Tales,2017,USA,55000000.0,109988162.89630173
The Return,2013,Mexico,15000000.0,11992014.0
It Takes a Thief,2005,USA,90000000.0,122616977.26359402
Red River,2019,Greece,3000000.0,9012000.0
Dancing on Ice,2006,United Kingdom,82000000.0,15445810.65012103
Vermin,2018,France,26000000.0,19734683.00738843
Still Life,2006,China,772000000.0,37850890.2033734
The Big Parade,1925,USA,382000.0,20000000.0
A New Leaf,1971,USA,89000000.0,375596852.61476696
Haunted,1995,United Kingdom,347000000.0,764475332.1854594
I Want to Live!,1958,USA,64000000.0,28489670.252520554
Us Again,2021,USA,737000000.0,70215770.27986628
44 Inch Chest,2009,United Kingdom,10000000.0,1839191.029301277
Seance on a Wet Afternoon,1964,United Kingdom,26000000.0,43405183.278228655
The Most Hated Woman in America,2017,USA,597000000.0,2495824656.121945
The Medusa Touch,1978,United Kingdom,38000000.0,72151636.12167156
Grotesque,2009,Japan,1000000.0,791606.5649462912
The Adventurer: The Curse of the Midas Box,2013,United Kingdom,25000000.0,6399.0
The Strange Thing About the Johnsons,2011,USA,29000000.0,11039327.784211015
True Stories,1986,USA,39000000.0,204265121.14703023
120,2008,Turkey,25000000.0,32203195.662536215
Bears,2014,USA,43000000.0,8290380.7853902
BUtterfield 8,1960,USA,43000000.0,23683603.051622152
Perfect Sisters,2014,Canada,29000000.0,155609149.98441368
Girl in Progress,2012,USA,5000000.0,4709246.0
Bob & Carol & Ted & Alice,1969,USA,2000000.0,30000000.0
The Hidden Blade,2004,Japan,46000000.0,88719162.67949206
The Heart Is Deceitful Above All Things,2004,USA,74050.0,176153.0
Kandahar,2001,Iran,24000000.0,212716539.24571759
The Sword and the Sorcerer,1982,USA,4000000.0,39103425.0
The Emigrants,1971,Sweden,57000000.0,244857423.9396757
Walk on Water,2004,Israel,1400000.0,444.0
55 Days at Peking,1963,USA,17000000.0,10000000.0
The Attorney,2013,South Korea,31000000.0,17268.08461419793
Jindabyne,2006,Australia,22000000.0,87010906.1949619
Inequality for All,2013,USA,993000000.0,238784664.80295375
Inside Deep Throat,2005,USA,2000000.0,653621.0
Dick Johnson Is Dead,2020,USA,604000000.0,4807493057.780678
Swinger,2016,Denmark,17000000.0,12519443.952752532
Querelle,1982,West Germany,13000000.0,5717823.681266366
Dhol,2007,India,8000000.0,12840434.772400169
Communion,1989,USA,5000000.0,1919653.0
Blue Hawaii,1961,USA,2000000.0,4200000.0
The Glass Key,1942,USA,89000000.0,55268702.96109749
Mississippi Mermaid,1969,France,1600000.0,7356000.0
Angus,1995,United Kingdom,87000000.0,133659530.88742012
City on Fire,1987,China,46000000.0,203410097.667358
Suddenly,1954,USA,19000000.0,41199552.76152753
The Old Ways,2020,USA,647000000.0,1509978795.5881
Don't Let Them Shoot the Kite,1989,Turkey,12000000.0,550255.6355146692
Twentieth Century,1934,USA,3000000.0,821693.3413565451
The Nut Job 2: Nutty by Nature,2017,Canada,40000000.0,65146020.0
"Live Twice, Love Once",2019,Spain,1450000.0,368430.0
Finding Your Feet,2017,United Kingdom,7154497.0,15500000.0
The Final Wish,2018,USA,21000000.0,29624711.519026894
Gabbar Singh,2012,India,7000000.0,16000000.0
The Human Voice,2020,Spain,47000000.0,54113265.566688076
The Human Condition II: Road to Eternity,1959,Japan,49000000.0,78118804.19088984
How I Ended This Summer,2010,Russia,2500000.0,622644.0
The Accursed,2021,USA,14000000.0,109564193.24423164
Shadowboxer,2005,USA,16000000.0,51181727.85882702
Liberty Heights,1999,USA,60000000.0,3565607.5929198572
Mike Bassett: England Manager,2001,United Kingdom,25000000.0,6901010.733295878
The Wind,1928,USA,29000000.0,10405042.050982947
Evelyn,2002,USA,47000000.0,75571539.94812158
Team Foxcatcher,2016,USA,5000000.0,553176.5587297549
All My Friends Are Dead,2020,Poland,75000000.0,66918944.22493235
A Fish Tale,2000,Germany,50000000.0,39335494.25296963
Some Came Running,1958,USA,612000000.0,2867765721.3348045
Martin Eden,2019,Italy,3800000.0,1681545.0
The Young Karl Marx,2017,France,51000000.0,21752936.810138293
Here Comes Mr. Jordan,1941,USA,48000000.0,6510887.609642602
Expelled,2014,USA,31000000.0,13794033.373279925
House Party 2,1991,USA,1000000.0,2981038.7670107493
Nowhereland,2016,USA,12000000.0,22837750.120137468
Monsieur Hire,1989,France,28000000.0,54696669.63088025
La Llorona,2019,Guatemala,3000000.0,1365673.2586604385
Race with the Devil,1975,USA,38000000.0,33559927.3510146
Vengeance Is Mine,1979,Japan,6000000.0,5502111.791861903
Nirvana,1997,Italy,8000000.0,8807051.822052995
The Madagascar Penguins in a Christmas Caper,2005,USA,191000000.0,287003309.0429413
Spoiled Brats,2021,France,42000000.0,164983915.57564276
Natsamrat,2016,India,25000000.0,12720710.836587213
Anjaam,1994,India,46000000.0,76266326.86318196
Kirik Party,2016,India,562680.0,7033500.0
America: The Motion Picture,2021,USA,90000000.0,11920535.281392973
The Woman in the Fifth,2011,France,4000000.0,2194871.737387461
Farewell,2009,France,89000000.0,9426946.11205245
Edge of Seventeen,1998,USA,1500000.0,870751.0
The Endless Trench,2019,Spain,21000000.0,33538889.677372336
The Pixar Story,2007,USA,36000000.0,53982052.75279868
Private School,1983,USA,32000000.0,39922058.52109518
Impractical Jokers: The Movie,2020,USA,3000000.0,10700000.0
James White,2015,USA,12000000.0,23184049.045880936
The Winning Season,2009,USA,85000000.0,111058871.09485358
Rampage: Capital Punishment,2014,Canada,11000000.0,21108372.081166394
Wheels,2014,USA,31000000.0,65970634.03450579
Head Full of Honey,2014,Germany,19000000.0,318328.0117810411
In the Shadow of the Moon,2007,United Kingdom,14000000.0,1248683.2076743343
Avicii: True Stories,2017,Sweden,67000000.0,51651591.563860424
Sidewalks of New York,2001,USA,1000000.0,2402459.0
In Too Deep,1999,USA,7000000.0,14011454.0
The Yacoubian Building,2006,Egypt,19000000.0,44717496.36363787
Aileen: Life and Death of a Serial Killer,2003,United Kingdom,18000000.0,22849155.956423737
Dating Amber,2020,Ireland,5000000.0,4841632.585415286
Cahill U.S. Marshal,1973,USA,286000000.0,33552902.388600722
Breakin',1984,USA,1200000.0,38682707.0
Thirst,1957,India,5000000.0,13085023.0
Audrie & Daisy,2016,USA,46000000.0,70058588.83930537
Collapse,2009,USA,73000000.0,16483639.200726388
Mambo Italiano,2003,Canada,4361898.0,3031801.0
We All Loved Each Other So Much,1974,Italy,64000000.0,250413085.156003
The White Countess,2005,United Kingdom,16000000.0,4092682.0
Hideous Kinky,1998,United Kingdom,12000000.0,1263279.0
Becoming Astrid,2018,Sweden,45000000.0,137733856.82822964
The Infidel,2010,United Kingdom,91000000.0,71887248.53535013
The Curse of the Cat People,1944,USA,27000000.0,17795271.407074824
Deceiver,1997,USA,34000000.0,214382479.38854742
How to Make Money Selling Drugs,2012,USA,26000000.0,33026322.20640281
3 Generations,2015,USA,10000000.0,680351.0
PAW Patrol: The Movie,2021,Canada,26000000.0,144327371.0
The Brothers Lionheart,1977,Sweden,35000000.0,134382699.987664
After Lucia,2012,Mexico,41000000.0,79716856.85760888
The Twelve Chairs,1970,USA,48000000.0,27693609.224793185
Catfight,2016,USA,96000000.0,56675238.639524885
Dummy,2002,USA,7000000.0,52610887.88624871
Man-Thing,2005,USA,5000000.0,1123136.0
The Warden,2019,Iran,46000000.0,33687204.5132982
Dr. Terror's House of Horrors,1965,United Kingdom,6000000.0,11976723.06710707
"Comrades, Almost a Love Story",1996,China,30000000.0,33717212.02965823
The Painted Bird,2019,Czech Republic,7838798.0,659535.0
Judgementall Hai Kya,2019,India,19000000.0,11949376.659466486
How She Move,2007,France,3000000.0,832793.6146718337
Sheeple,2018,Iran,16000000.0,17784291.243505053
Prodigy,2017,USA,29000000.0,4181726.083947848
Poove Unakkaga,1996,India,21000000.0,15703716.054957327
Hell Comes to Frogtown,1988,USA,6000000.0,10470647.5181165
The Informer,1935,USA,60000000.0,2927708.0
Waiting for the Hearse,1985,Argentina,815000000.0,166172679.28543535
Dear Ex,2018,China,36000000.0,5323933.902581776
Sarrainodu,2016,India,7503564.0,19059053.0
The House That Dripped Blood,1971,United Kingdom,34000000.0,5493319.559532962
2020,2021,Lebanon,76000000.0,71566674.14479072
Cyborg 009,2001,Japan,50000000.0,27516632.318814475
From Here to Eternity,1979,USA,1650000.0,30500000.0
La dernière vague,2019,France,71000000.0,324721653.93018216
Starved,2005,USA,16000000.0,9474370.841729246
Silas,1981,West Germany,55000000.0,225329776.28971085
Pasadena,2001,USA,66000000.0,51431096.192313455
Anna and the King,1972,USA,75000000.0,113996937.0
Charlot og Charlotte,1996,Denmark,76000000.0,537606533.5817072
The Highwayman,1987,USA,30000000.0,49925709.546679586
Çocuk,2019,Turkey,1000000.0,1572787.94447119
Maternal,2023,United Kingdom,11000000.0,5540982.169567172
Fallen Angels,1993,USA,74000000.0,69293839.21745726
Master of the Game,1984,USA,45000000.0,64433126.73818134
Welcome to the Wayne,2017,USA,44000000.0,65752359.66268928
"Hello, Stranger",2020,Philippines,7000000.0,6490423.962698358
Saint George,2014,USA,23000000.0,21262843.131249838
Roommates,2009,USA,22000000.0,12400000.0
Welcome to the Family,2018,Spain,8000000.0,4070155.219826628
Love in the Time of Corona,2020,USA,40000000.0,75322329.74380998
Michel Strogoff,1975,France,59000000.0,4657360.970438914
The Protectors,1972,United Kingdom,37000000.0,50185141.37553994
Haunted Highway,2012,USA,24000000.0,27516772.224273045
A Zed & Two Noughts,1985,United Kingdom,95000000.0,808984763.193917
Yedi Bela Hüsnü,1983,Turkey,40000000.0,13549392.732267408
Everybody's Talking About Jamie,2021,United Kingdom,82000000.0,237082593.73234397
Last Passenger,2013,United Kingdom,4000000.0,10705260.457678355
M.F.A.,2017,USA,36000000.0,29146085.80199313
Ariel,1988,Finland,41000000.0,4425668.597651206
I.D.,1995,United Kingdom,41000000.0,87279129.3007652
Staten Island Summer,2015,USA,67000000.0,41885227.55604189
Tabu,2012,Portugal,208000000.0,46532521.287228726
Sleepless,2001,Italy,30000000.0,32540674.0
Class Action Park,2020,USA,81000000.0,29321114.868883155
Kaavalan,2011,India,8400000.0,20000000.0
Dodes'ka-den,1970,Japan,72000000.0,92891331.66273035
Love on the Run,1979,France,960000000.0,1426289837.395608
Leolo,1992,Canada,18000000.0,16276330.320487974
Crazy in Alabama,1999,Germany,45000000.0,22540330.261379387
Senso,1954,Italy,1000000.0,7802811.099705919
Assembly,2007,China,16000000.0,34786960.0
UglyDolls,2019,China,45000000.0,32450241.0
Mortal Kombat Legends: Battle of the Realms,2021,USA,12000000.0,21614958.996818647
The Pervert's Guide to Ideology,2012,United Kingdom,11000000.0,17415983.50743259
Citadel,2012,Ireland,54000000.0,19363198.039692156
American Woman,2018,United Kingdom,5000000.0,1300321.952411672
Goodbye World,2013,USA,3000000.0,2082551.818572835
See No Evil 2,2014,USA,796000000.0,1434253084.7372665
Rhapsody in August,1991,Japan,13000000.0,39582106.28938847
Fierce People,2005,USA,48000000.0,157169354.26930606
XOXO,2016,USA,8000000.0,59020502.74148222
Torso,1973,Italy,25000000.0,6876846.733744257
Portrait of Jennie,1948,USA,38000000.0,61145792.43783886
The Honest One,1984,Turkey,18000000.0,30776480.398777734
Sunshine on Leith,2013,United Kingdom,4000000.0,7838102.378550777
Bittersweet,2010,Egypt,10000000.0,10468706.452193614
The Seventh Victim,1943,USA,90000000.0,27316139.144451756
Saajan,1991,India,40000000.0,60158879.43148851
Boychoir,2014,USA,36000000.0,6901727.440926486
The Look of Love,2013,United Kingdom,28000000.0,14140230.746575339
Hell Is for Heroes,1962,USA,74000000.0,73826632.01613125
The Undefeated,1969,USA,25000000.0,45933846.7106709
Design for Living,1933,USA,27000000.0,3982447.784140547
The True Cost,2015,USA,4000000.0,3022788.4162171828
Nishabdham,2020,India,32000000.0,217839640.92444658
Storm Warning,2007,Australia,33000000.0,65086577.15703693
"He Said, She Said",1991,USA,15000000.0,9804775.0
Beastie Boys Story,2020,USA,187000000.0,30845209.052825127
All the Way Boys,1972,Italy,70000000.0,223676796.16030788
Kitbull,2019,USA,13000000.0,959294.5433426929
Mumbai Police,2013,India,411000000.0,556405164.8251545
Kiss the Ground,2020,USA,37000000.0,41002371.12869941
To Steal from a Thief,2016,Spain,6700000.0,9074836.0
Lights in the Dusk,2006,Finland,1380000.0,1615018.0
Sayonara,1957,USA,23000000.0,11540433.997164803
Death of a Nation,2018,USA,8000000.0,9438880.020857915
Kid's Story,2003,USA,2000000.0,106673.41437290468
Seed,2006,Canada,10000000.0,155362.0
Dedication,2007,USA,58000000.0,569557508.5985869
Ulysses' Gaze,1995,Greece,22000000.0,14535519.715590347
Tabloid,2010,USA,30000000.0,19539484.32562187
Krack,2021,India,41000000.0,118451048.13404277
Pithamagan,2003,India,24000000.0,2162863.9403274423
Naam Shabana,2017,India,69000000.0,45983204.55019649
Frogs,1972,USA,48000000.0,234875084.32762405
A Gentleman,2017,India,3000000.0,2473662.958968072
Killer of Sheep,1978,USA,100000.0,362222.0
Maximum Conviction,2012,USA,544000000.0,389194458.7310692
